Season,Name,Team,Season,PA,AVG,BB%,K%,OBP,SLG,OPS,ISO,BABIP,O-Swing% (sc),Z-Contact% (sc),Barrel%,HardHit%,EV,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
2017,"Seth Smith","BAL",2017,373,0.257575757,0.096514745,0.211796246,0.340482573,0.433333333,0.773815906,0.175757576,0.30125523,0.24210526,0.87878788,0.07142857,0.40873016,89.82777622767857,0.3319396632748681,0.3494148872994088,"Seth Smith",7331,452234
2015,"Shane Peterson","MIL",2015,226,0.258706467,0.088495575,0.243362831,0.324324324,0.35323383,0.677558154,0.094527363,0.344827586,0.25806452,0.84641638,0.02649007,0.39735099,89.37831894667832,0.2985971572711996,0.30885262203656033,"Shane Peterson",7423,451089
2015,"Shane Robinson","MIN",2015,197,0.25,0.060913705,0.147208121,0.298969072,0.322222222,0.621191294,0.072222222,0.296052631,0.30973451,0.89516129,0.00645161,0.21935484,84.05496559395695,0.2750798608224416,0.2691463411163172,"Shane Robinson",4249,453203
2015,"Shane Victorino","- - -",2015,204,0.230337078,0.078431372,0.156862745,0.308457711,0.292134831,0.600592542,0.061797753,0.272108843,0.29752066,0.90049751,0,0.17880795,83.44265939138987,0.2706001475453377,0.2746953769605987,"Shane Victorino",1677,425664
2016,"Shawn O'Malley","SEA",2016,232,0.228571428,0.077586206,0.254310344,0.298701298,0.319047619,0.617748917,0.090476191,0.308724832,0.23737374,0.87458746,0.00657895,0.15131579,84.30373280083955,0.2756960570038139,0.24525226645755327,"Shawn O'Malley",9629,502523
2022,"Shea Langeliers","OAK",2022,153,0.218309859,0.058823529,0.346405228,0.261437908,0.429577464,0.691015372,0.211267605,0.294117647,0.35888502,0.72300469,0.0989011,0.38461538,87.29450334821429,0.2955603022980534,0.259004555496515,"Shea Langeliers",25816,669127
2023,"Shea Langeliers","OAK",2023,490,0.205357142,0.069387755,0.291836734,0.26789366,0.412946428,0.680840088,0.207589286,0.245614035,0.30978261,0.77647059,0.13311688,0.44480519,90.59902407369707,0.2902981190955614,0.2971476842735338,"Shea Langeliers",25816,669127
2024,"Shea Langeliers","OAK",2024,534,0.22406639,0.076779026,0.27153558,0.288389513,0.450207468,0.738596981,0.226141078,0.251592356,0.30390144,0.82898551,0.12827988,0.44023324,91.27580061042273,0.31521909476671006,0.32773885511814205,"Shea Langeliers",25816,669127
2025,"Shea Langeliers","ATH",2025,523,0.276507276,0.068833652,0.196940726,0.325047801,0.536382536,0.861430337,0.25987526,0.289772727,0.31607335,0.85393258,0.10966057,0.4464752,90.8446214730971,0.36381963192274747,0.33877251832701105,"Shea Langeliers",25816,669127
2019,"Shed Long Jr.","SEA",2019,168,0.263157894,0.095238095,0.238095238,0.333333333,0.453947368,0.787280701,0.190789474,0.327102803,0.26582278,0.84466019,0.0625,0.35714286,87.60000358371559,0.33334963236536297,0.27117512865764337,"Shed Long Jr.",16542,643418
2022,"Sheldon Neuse","OAK",2022,293,0.21402214,0.068259385,0.273037542,0.273037542,0.287822878,0.56086042,0.073800738,0.288770053,0.32337434,0.85891089,0.03141361,0.38219895,89.11764705882354,0.25316293044301835,0.2544543520389544,"Sheldon Neuse",19635,641914
2015,"Shin-Soo Choo","TEX",2015,653,0.275675675,0.116385911,0.225114854,0.374807987,0.463063063,0.83787105,0.187387388,0.335038363,0.22188679,0.82002535,0.08433735,0.44096386,90.91935483870968,0.3650214159488678,0.35787547285582827,"Shin-Soo Choo",3174,425783
2016,"Shin-Soo Choo","TEX",2016,210,0.241573033,0.119047619,0.219047619,0.357142857,0.398876404,0.756019261,0.157303371,0.288,0.21052632,0.87551867,0.07575758,0.46969697,92.0953140258789,0.3344194789252213,0.38055364368031325,"Shin-Soo Choo",3174,425783
2017,"Shin-Soo Choo","TEX",2017,636,0.261029411,0.121069182,0.210691823,0.357030015,0.422794117,0.779824132,0.161764706,0.305343511,0.20698052,0.84806974,0.0861244,0.37559809,88.69609375,0.3390333238470403,0.3663718461611313,"Shin-Soo Choo",3174,425783
2018,"Shin-Soo Choo","TEX",2018,665,0.264285714,0.138345864,0.234586466,0.376506024,0.433928571,0.810434595,0.169642857,0.329870129,0.22150072,0.81549815,0.11056511,0.40540541,89.29504757116337,0.3554958483243637,0.3620748130348194,"Shin-Soo Choo",3174,425783
2019,"Shin-Soo Choo","TEX",2019,660,0.264653641,0.118181818,0.25,0.371212121,0.454706927,0.825919048,0.190053286,0.333333333,0.2004662,0.81536697,0.0877193,0.4887218,91.85964268718274,0.35318923976323374,0.3635760423042075,"Shin-Soo Choo",3174,425783
2020,"Shogo Akiyama","CIN",2020,183,0.24516129,0.136612021,0.185792349,0.357142857,0.296774193,0.65391705,0.051612903,0.314049586,0.24444444,0.90438247,0.00819672,0.26229508,85.06416829427083,0.3036934156994243,0.31481857721318196,"Shogo Akiyama",27461,673451
2021,"Shogo Akiyama","CIN",2021,183,0.203703703,0.076502732,0.218579234,0.281767955,0.253086419,0.534854374,0.049382716,0.268292682,0.26287263,0.87394958,0.008,0.312,86.54344102202869,0.24327555729283226,0.2795812724022892,"Shogo Akiyama",27461,673451
2018,"Shohei Ohtani","LAA",2018,367,0.285276073,0.100817438,0.277929155,0.360655737,0.564417177,0.925072914,0.279141104,0.349753694,0.26666667,0.78646934,0.15929204,0.50884956,92.93318210482063,0.38961222161958503,0.3816416086244189,"Shohei Ohtani",19755,660271
2019,"Shohei Ohtani","LAA",2019,425,0.286458333,0.077647058,0.258823529,0.342789598,0.505208333,0.847997931,0.21875,0.353846153,0.29818594,0.82508834,0.12142857,0.46785714,92.79208352068345,0.3523259568270914,0.34958735461483637,"Shohei Ohtani",19755,660271
2020,"Shohei Ohtani","LAA",2020,175,0.189542483,0.125714285,0.285714285,0.291428571,0.366013071,0.657441642,0.176470588,0.229166666,0.24860335,0.76859504,0.10679612,0.42718447,89.06990480885922,0.290152587890625,0.33118194580078125,"Shohei Ohtani",19755,660271
2021,"Shohei Ohtani","LAA",2021,639,0.25698324,0.150234741,0.295774647,0.372456964,0.59217877,0.964635734,0.33519553,0.302631578,0.26853852,0.76419753,0.22285714,0.53428571,93.59011627906976,0.39348932132967457,0.4084328752223069,"Shohei Ohtani",19755,660271
2022,"Shohei Ohtani","LAA",2022,666,0.273037542,0.108108108,0.241741741,0.355855855,0.518771331,0.874627186,0.245733789,0.319796954,0.29270186,0.81071836,0.1682243,0.49766355,92.92329044117648,0.3696245233888275,0.3826439501503096,"Shohei Ohtani",19755,660271
2023,"Shohei Ohtani","LAA",2023,599,0.303822937,0.151919866,0.238731218,0.412457912,0.653923541,1.066381453,0.350100604,0.341853035,0.29951299,0.81241565,0.19337017,0.53314917,94.3955078125,0.43348226798974615,0.42608540494677044,"Shohei Ohtani",19755,660271
2024,"Shohei Ohtani","LAD",2024,731,0.309748427,0.110807113,0.221614227,0.39010989,0.646226415,1.036336305,0.336477988,0.336470588,0.2602546,0.81948718,0.21369295,0.59751037,95.8046057792887,0.43054929176412915,0.4418599758307582,"Shohei Ohtani",19755,660271
2025,"Shohei Ohtani","LAD",2025,727,0.281505728,0.149931224,0.257221458,0.391724137,0.62193126,1.013655397,0.340425532,0.315363881,0.2615597,0.78594951,0.23364486,0.58411215,94.88192304870893,0.417822809168633,0.4387979073957963,"Shohei Ohtani",19755,660271
2015,"Skip Schumaker","CIN",2015,268,0.241803278,0.085820895,0.190298507,0.305970149,0.336065573,0.642035722,0.094262295,0.300518134,0.29423459,0.86871508,0.01030928,0.23195876,85.63945840371622,0.2822771238205128,0.2934657590398529,"Skip Schumaker",3704,435401
2024,"Spencer Horwitz","TOR",2024,381,0.265243902,0.11023622,0.183727034,0.35695538,0.432926829,0.789882209,0.167682927,0.3,0.25132979,0.87569573,0.08015267,0.36641221,88.17519233062977,0.34409546867838636,0.3375952124281106,"Spencer Horwitz",26477,687462
2025,"Spencer Horwitz","PIT",2025,411,0.271978021,0.107055961,0.177615571,0.352798053,0.434065934,0.786863987,0.162087913,0.313167259,0.25220681,0.91452991,0.08219178,0.35958904,87.37896686422414,0.343535750377469,0.3317849402334176,"Spencer Horwitz",26477,687462
2023,"Spencer Steer","CIN",2023,665,0.271477663,0.102255639,0.209022556,0.356390977,0.463917525,0.820308502,0.192439862,0.318396226,0.23928293,0.85730725,0.06711409,0.37136465,88.7169335496614,0.3548397187003516,0.33334108199726975,"Spencer Steer",26323,668715
2024,"Spencer Steer","CIN",2024,656,0.224738675,0.109756097,0.208841463,0.31859756,0.402439024,0.721036584,0.177700349,0.260143198,0.24730354,0.89467456,0.06378132,0.39863326,88.03478082093821,0.3164798483593773,0.3142231449051254,"Spencer Steer",26323,668715
2025,"Spencer Steer","CIN",2025,568,0.237721021,0.089788732,0.227112676,0.312169312,0.410609037,0.722778349,0.172888016,0.27700831,0.25317693,0.84533648,0.07571802,0.33159269,87.31219951923077,0.31581657956727177,0.3004577582609569,"Spencer Steer",26323,668715
2022,"Spencer Torkelson","DET",2022,404,0.202777777,0.091584158,0.245049504,0.284653465,0.319444444,0.604097909,0.116666667,0.25490196,0.2388664,0.8594306,0.08365019,0.41825095,90.50114802003817,0.27195646813010227,0.3021553172071282,"Spencer Torkelson",27465,679529
2023,"Spencer Torkelson","DET",2023,684,0.232673267,0.097953216,0.25,0.312865497,0.445544554,0.758410051,0.212871287,0.268948655,0.24140565,0.85112936,0.14090909,0.50681818,91.77145761986301,0.32570952534850134,0.3497709876316487,"Spencer Torkelson",27465,679529
2024,"Spencer Torkelson","DET",2024,381,0.219298245,0.086614173,0.275590551,0.294736842,0.374269005,0.669005847,0.15497076,0.285087719,0.23044693,0.86170213,0.06694561,0.39330544,89.01223793512658,0.29464481692565114,0.2823094161099227,"Spencer Torkelson",27465,679529
2025,"Spencer Torkelson","DET",2025,649,0.239786856,0.110939907,0.260400616,0.332819722,0.456483126,0.789302848,0.21669627,0.282608695,0.21004942,0.85636561,0.13533835,0.45112782,90.17368616854637,0.33864419169225735,0.3455955303660818,"Spencer Torkelson",27465,679529
2015,"Starlin Castro","CHC",2015,578,0.265082266,0.036332179,0.157439446,0.296360485,0.37477148,0.671131965,0.109689214,0.298440979,0.31987891,0.89583333,0.04338395,0.27765727,86.28141420077434,0.28844816285966784,0.27982467190622223,"Starlin Castro",4579,516770
2016,"Starlin Castro","NYY",2016,610,0.270363951,0.039344262,0.193442622,0.30049261,0.433275563,0.733768173,0.162911612,0.304740406,0.34940855,0.87660668,0.05376344,0.34623656,88.54073903867102,0.31279970332980156,0.30797810973615,"Starlin Castro",4579,516770
2017,"Starlin Castro","NYY",2017,473,0.300225733,0.048625792,0.196617336,0.338266384,0.453724604,0.791990988,0.153498871,0.347181008,0.32904609,0.87377049,0.04532578,0.36827195,87.38810198300283,0.33783730005813856,0.3063164080603648,"Starlin Castro",4579,516770
2018,"Starlin Castro","MIA",2018,647,0.278246205,0.074188562,0.191653786,0.329211746,0.399662731,0.728874477,0.121416526,0.330453563,0.2575889,0.87792848,0.06947368,0.36,88.41286755010549,0.31542269469047923,0.3115426716678042,"Starlin Castro",4579,516770
2019,"Starlin Castro","MIA",2019,676,0.270440251,0.041420118,0.164201183,0.300295857,0.435534591,0.735830448,0.16509434,0.29296875,0.31343284,0.90391459,0.06179775,0.37640449,88.54803295028142,0.30654686459447933,0.31431892939976286,"Starlin Castro",4579,516770
2021,"Starlin Castro","WSN",2021,346,0.282539682,0.075144508,0.179190751,0.333333333,0.374603174,0.707936507,0.092063492,0.338582677,0.24496644,0.87583149,0.05426357,0.39922481,88.43437194824219,0.3086135214151338,0.3243292316403403,"Starlin Castro",4579,516770
2015,"Starling Marte","PIT",2015,633,0.286701208,0.042654028,0.194312796,0.336507936,0.443868739,0.780376675,0.157167531,0.332579185,0.37619048,0.86020293,0.06681034,0.3512931,87.76952243227991,0.33738517276408,0.3439946143455755,"Starling Marte",9241,516782
2016,"Starling Marte","PIT",2016,529,0.310838445,0.04347826,0.196597353,0.361742424,0.456032719,0.817775143,0.145194274,0.380319148,0.36963037,0.86887608,0.05440415,0.37046632,87.50160753183646,0.3509224270315517,0.33246621420217115,"Starling Marte",9241,516782
2017,"Starling Marte","PIT",2017,339,0.275080906,0.05899705,0.185840707,0.333333333,0.378640776,0.711974109,0.10355987,0.323651452,0.29648241,0.86266094,0.05645161,0.28629032,83.22617690450643,0.31185721014804896,0.3212092346940304,"Starling Marte",9241,516782
2018,"Starling Marte","PIT",2018,606,0.277280858,0.057755775,0.179867986,0.327272727,0.459749552,0.787022279,0.182468694,0.31177829,0.31376147,0.86238532,0.07488987,0.38546256,88.42607355442176,0.3368664605305167,0.3353264034797848,"Starling Marte",9241,516782
2019,"Starling Marte","PIT",2019,586,0.294990723,0.042662116,0.160409556,0.342465753,0.502782931,0.845248684,0.207792208,0.319248826,0.32803738,0.86345904,0.07982262,0.37915743,88.63565176504629,0.3527712786177215,0.36120465775610694,"Starling Marte",9241,516782
2020,"Starling Marte","- - -",2020,250,0.280701754,0.048,0.164,0.34,0.429824561,0.769824561,0.149122807,0.318681318,0.33265306,0.88719512,0.06382979,0.30319149,87.09999784185082,0.3331637731996406,0.3261858519272283,"Starling Marte",9241,516782
2021,"Starling Marte","- - -",2021,526,0.310492505,0.081749049,0.188212927,0.382857142,0.458244111,0.841101253,0.147751606,0.371508379,0.30348259,0.87901991,0.08355795,0.39622642,87.56301637414384,0.36442603025564047,0.34741779859845545,"Starling Marte",9241,516782
2022,"Starling Marte","NYM",2022,505,0.291845493,0.051485148,0.192079207,0.346534653,0.467811158,0.814345811,0.175965665,0.339943342,0.31578947,0.86830015,0.06775068,0.33875339,86.81798152247957,0.3547221919097523,0.335703179387763,"Starling Marte",9241,516782
2023,"Starling Marte","NYM",2023,341,0.247619047,0.046920821,0.202346041,0.300884955,0.323809523,0.624694478,0.076190476,0.302904564,0.37264151,0.87899543,0.05645161,0.39516129,88.16198024276859,0.2778317305815996,0.31215604334981223,"Starling Marte",9241,516782
2024,"Starling Marte","NYM",2024,370,0.268656716,0.072972972,0.218918918,0.326975476,0.388059701,0.715035177,0.119402985,0.333333333,0.30060423,0.84615385,0.06949807,0.42857143,89.794,0.31305298876892673,0.33662289478739754,"Starling Marte",9241,516782
2025,"Starling Marte","NYM",2025,329,0.269624573,0.0668693,0.20668693,0.335365853,0.409556313,0.744922166,0.13993174,0.318181818,0.3024911,0.86061947,0.07826087,0.40434783,87.63484516402715,0.32619509809627767,0.3263979718729031,"Starling Marte",9241,516782
2015,"Stephen Drew","NYY",2015,428,0.201044386,0.086448598,0.16588785,0.271226415,0.381201044,0.652427459,0.180156658,0.201342281,0.23238566,0.92354125,0.03134796,0.25705329,86.43147412909836,0.2839820538570413,0.26651323475123606,"Stephen Drew",4251,452220
2016,"Stephen Drew","WSN",2016,165,0.265734265,0.096969696,0.187878787,0.339393939,0.524475524,0.863869463,0.258741259,0.277777777,0.23224044,0.93721973,0.05172414,0.31034483,89.84000186011905,0.3615351460196755,0.3516338397930195,"Stephen Drew",4251,452220
2015,"Stephen Piscotty","STL",2015,256,0.30472103,0.078125,0.21875,0.359375,0.493562231,0.852937231,0.188841201,0.372093023,0.29481132,0.85632184,0.09497207,0.41340782,89.77294347426471,0.36376451343063293,0.3618780745510244,"Stephen Piscotty",13367,572039
2016,"Stephen Piscotty","STL",2016,649,0.273195876,0.078582434,0.204930662,0.343122102,0.457044673,0.800166775,0.183848797,0.319347319,0.30956376,0.84391819,0.08609272,0.37527594,88.21779103322072,0.34519651647328964,0.34302671911563964,"Stephen Piscotty",13367,572039
2017,"Stephen Piscotty","STL",2017,401,0.234604105,0.12967581,0.216957605,0.341645885,0.366568914,0.708214799,0.131964809,0.286290322,0.23184713,0.83950617,0.06614786,0.34241245,86.06653075199203,0.312502994722591,0.33870121402203884,"Stephen Piscotty",13367,572039
2018,"Stephen Piscotty","OAK",2018,605,0.267399267,0.069421487,0.188429752,0.330578512,0.49084249,0.821421002,0.223443223,0.290243902,0.32980769,0.87173101,0.09610984,0.38443936,88.53225806451613,0.3507047562559774,0.3558245180453177,"Stephen Piscotty",13367,572039
2019,"Stephen Piscotty","OAK",2019,393,0.249299719,0.073791348,0.213740458,0.308673469,0.411764705,0.720438174,0.162464986,0.288973384,0.32793522,0.81563126,0.07581227,0.40072202,89.19147858796296,0.30622368883721685,0.3179492451133528,"Stephen Piscotty",13367,572039
2020,"Stephen Piscotty","OAK",2020,171,0.226415094,0.052631578,0.30994152,0.270588235,0.358490566,0.629078801,0.132075472,0.303921568,0.43137255,0.78873239,0.06481481,0.39814815,88.07009345794393,0.27297114274081064,0.29345142140107994,"Stephen Piscotty",13367,572039
2021,"Stephen Piscotty","OAK",2021,188,0.219653179,0.069148936,0.255319148,0.281914893,0.352601156,0.634516049,0.132947977,0.275,0.31464174,0.83269962,0.088,0.368,86.1416015625,0.2786081296966431,0.28850098873706576,"Stephen Piscotty",13367,572039
2015,"Stephen Vogt","OAK",2015,511,0.260674157,0.109589041,0.189823874,0.340508806,0.442696629,0.783205435,0.182022472,0.289940828,0.28851291,0.90841121,0.05617978,0.3005618,86.934959258596,0.3352452932017865,0.32199078295604294,"Stephen Vogt",5000,519390
2016,"Stephen Vogt","OAK",2016,532,0.251020408,0.065789473,0.156015037,0.304511278,0.406122448,0.710633726,0.15510204,0.275252525,0.30975143,0.90737834,0.05121951,0.26829268,85.86691542288557,0.3047823382009856,0.3130829677471959,"Stephen Vogt",5000,519390
2017,"Stephen Vogt","- - -",2017,303,0.23297491,0.06930693,0.184818481,0.284768211,0.422939068,0.707707279,0.189964158,0.248826291,0.31781701,0.90368272,0.06637168,0.30088496,85.36888888888889,0.29930198271805264,0.29323215421252075,"Stephen Vogt",5000,519390
2019,"Stephen Vogt","SFG",2019,280,0.262745098,0.071428571,0.235714285,0.314285714,0.490196078,0.804481792,0.22745098,0.311475409,0.35966387,0.84419263,0.10362694,0.40932642,89.84218343098958,0.33134756036984025,0.32984109233609205,"Stephen Vogt",5000,519390
2021,"Stephen Vogt","- - -",2021,238,0.195238095,0.109243697,0.235294117,0.282700421,0.333333333,0.616033754,0.138095238,0.229729729,0.27091633,0.82012195,0.05128205,0.35897436,88.50454355215098,0.2697837395870939,0.28789876572629236,"Stephen Vogt",5000,519390
2022,"Stephen Vogt","OAK",2022,191,0.160714285,0.089005235,0.240837696,0.240837696,0.321428571,0.562266267,0.160714286,0.168067226,0.29863014,0.86036036,0.07936508,0.27777778,86.960796875,0.24899525480120593,0.282115576779031,"Stephen Vogt",5000,519390
2015,"Steve Pearce","BAL",2015,325,0.217687074,0.07076923,0.212307692,0.289230769,0.421768707,0.710999476,0.204081633,0.232227488,0.23584906,0.86222222,0.05309735,0.31858407,86.88744569786995,0.30824505270999153,0.28596715243805976,"Steve Pearce",9957,456665
2016,"Steve Pearce","- - -",2016,302,0.287878787,0.112582781,0.178807947,0.374172185,0.492424242,0.866596427,0.204545455,0.318181818,0.22115385,0.86024096,0.09004739,0.4028436,89.82952473958333,0.370713041027387,0.3692485273482409,"Steve Pearce",9957,456665
2017,"Steve Pearce","TOR",2017,348,0.252396166,0.077586206,0.195402298,0.318965517,0.43769968,0.756665197,0.185303514,0.280851063,0.22119816,0.85742574,0.06854839,0.35887097,87.23076923076923,0.3226182572436264,0.31406629705704703,"Steve Pearce",9957,456665
2018,"Steve Pearce","- - -",2018,251,0.28372093,0.115537848,0.163346613,0.378486055,0.511627906,0.890113961,0.227906976,0.303030303,0.17821782,0.85555556,0.10795455,0.39204545,89.29371372767856,0.381514001652539,0.39305699157714846,"Steve Pearce",9957,456665
